TestID, DatabaseType, EventType, TimeTaken, Success, ErrorMessage, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 694163, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1697878, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1033226, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 782698, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 771150, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 927049, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1243335, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1448312, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1014620, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 855194, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1089682, true, No Error, 
