TestID, DatabaseType, EventType, TimeTaken, Success, ErrorMessage, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 681012, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 1923384, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 724316, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 516132, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 936992, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 607233, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 1711992, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 572267, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 463524, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 919349, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 1030981, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 353497, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 504584, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 991524, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 3967061, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 389745, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 833701, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 3201364, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 3068883, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 796171, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 341949, true, No Error, 
